"Date","Price","Open","High","Low","Vol.","Change %"
"01/03/2019","1,062.47","1,062.61","1,078.62","1,023.64","","0.35%"
"01/02/2019","1,058.77","1,047.58","1,077.14","1,032.86","","1.04%"
"01/01/2019","1,047.87","991.19","1,051.09","964.33","","4.66%"
"01/12/2018","1,001.18","1,101.11","1,107.39","934.18","","-8.72%"
"01/11/2018","1,096.84","1,028.81","1,096.84","1,026.05","","6.83%"
"01/10/2018","1,026.70","1,102.64","1,112.21","998.29","","-6.78%"
"01/09/2018","1,101.36","1,071.45","1,102.42","1,060.00","","2.80%"
"01/08/2018","1,071.38","1,028.61","1,075.24","1,023.97","","4.18%"
"01/07/2018","1,028.39","963.04","1,029.92","957.78","","6.48%"
"01/06/2018","965.78","956.17","989.97","952.86","","1.51%"
"01/05/2018","951.45","950.98","970.34","917.81","","0.02%"
"01/04/2018","951.27","939.23","968.81","912.01","","1.12%"
"01/03/2018","940.73","970.71","1,003.03","922.11","","-3.21%"
"01/02/2018","971.88","1,015.42","1,023.66","920.28","","-4.63%"
"01/01/2018","1,019.08","960.97","1,061.82","959.92","","6.56%"
"01/12/2017","956.32","963.33","974.78","943.22","","-0.76%"
"01/11/2017","963.64","939.64","966.18","930.06","","2.70%"
"01/10/2017","938.35","947.69","975.33","936.61","","-0.84%"
"01/09/2017","946.31","939.02","962.38","929.12","","0.86%"
"01/08/2017","938.28","924.63","939.03","899.91","","1.64%"
"01/07/2017","923.11","919.01","938.65","908.60","","0.67%"
"01/06/2017","916.93","878.62","937.91","878.59","","4.49%"
"01/05/2017","877.55","872.86","879.55","859.61","","0.61%"
"01/04/2017","872.26","860.24","873.90","845.41","","1.46%"
"01/03/2017","859.75","869.12","884.52","854.22","","-0.56%"
"01/02/2017","864.61","813.83","867.84","813.00","","6.21%"
"01/01/2017","814.06","801.06","831.49","794.52","","2.15%"
"01/12/2016","796.91","792.91","809.62","771.94","","0.60%"
"01/11/2016","792.13","779.22","829.54","762.63","","1.72%"
"01/10/2016","778.77","831.66","837.51","778.44","","-6.60%"
"01/09/2016","833.79","839.61","849.98","821.08","","-0.65%"
"01/08/2016","839.28","870.84","878.52","836.21","","-3.51%"
"01/07/2016","869.78","829.48","870.75","828.29","","4.86%"
"01/06/2016","829.45","822.22","839.63","787.71","","0.86%"
"01/05/2016","822.36","806.35","824.64","791.85","","1.99%"
"01/04/2016","806.34","783.28","833.44","778.69","","2.87%"
"01/03/2016","783.85","764.34","791.76","756.78","","2.59%"
"01/02/2016","764.03","769.23","783.94","725.11","","-0.71%"
"01/01/2016","769.48","832.94","832.94","749.92","","-7.65%"
"01/12/2015","833.23","820.84","846.26","802.86","","1.61%"
"01/11/2015","820.04","825.40","842.40","802.20","","-0.60%"
"01/10/2015","824.99","766.04","836.86","760.16","","7.69%"
"01/09/2015","766.06","812.99","843.88","736.87","","-5.83%"
"01/08/2015","813.51","885.02","892.40","768.95","","-8.05%"
"01/07/2015","884.71","861.46","894.36","854.13","","2.73%"
"01/06/2015","861.19","865.17","886.59","848.55","","-0.41%"
"01/05/2015","864.75","829.58","872.43","825.11","","4.33%"
"01/04/2015","828.85","840.47","864.76","824.64","","-1.41%"
"01/03/2015","840.73","834.69","869.12","819.00","","0.76%"
"01/02/2015","834.36","801.84","839.66","792.14","","4.13%"
"01/01/2015","801.26","792.13","825.45","783.05","","1.17%"
"01/12/2014","791.97","802.65","824.66","776.88","","-1.45%"
"01/11/2014","803.65","779.46","808.30","772.77","","3.18%"
"01/10/2014","778.85","740.30","784.06","685.30","","5.26%"
"01/09/2014","739.96","739.15","755.62","729.80","","0.32%"
"01/08/2014","737.60","703.14","738.17","690.51","","4.72%"
"01/07/2014","704.37","705.72","722.37","698.39","","-0.02%"
"01/06/2014","704.52","690.58","709.21","686.23","","2.07%"
"01/05/2014","690.24","673.35","690.61","659.54","","2.57%"
"01/04/2014","672.95","679.98","688.53","641.06","","-0.60%"
"01/03/2014","677.01","683.71","698.66","661.59","","-1.38%"
"01/02/2014","686.45","648.61","693.38","632.41","","5.95%"
"01/01/2014","647.90","641.59","665.75","636.75","","0.87%"
"01/12/2013","642.30","637.90","644.00","616.43","","0.66%"
"01/11/2013","638.06","611.68","643.61","605.93","","4.49%"
"01/10/2013","610.66","587.64","618.65","574.15","","4.20%"
"01/09/2013","586.02","570.68","601.94","566.86","","3.03%"
"01/08/2013","568.80","591.59","595.33","564.12","","-3.63%"
"01/07/2013","590.25","553.02","595.02","547.22","","7.09%"
"01/06/2013","551.18","558.19","567.02","538.80","","-0.86%"
"01/05/2013","555.95","547.29","582.94","542.40","","1.40%"
"01/04/2013","548.29","533.24","560.66","531.44","","2.79%"
"01/03/2013","533.42","501.86","533.72","499.66","","6.24%"
"01/02/2013","502.10","497.68","506.08","493.81","","1.12%"
"01/01/2013","496.54","456.19","501.13","455.17","","7.26%"
"01/12/2012","462.95","465.21","476.79","455.17","","-0.38%"
"01/11/2012","464.72","464.38","469.08","445.01","","0.30%"
"01/10/2012","463.31","466.00","479.11","461.57","","-0.43%"
"01/09/2012","465.29","448.10","471.72","446.10","","3.81%"
"01/08/2012","448.23","445.58","450.98","437.55","","0.76%"
"01/07/2012","444.87","440.71","450.58","430.65","","0.93%"
"01/06/2012","440.76","417.36","440.78","408.53","","5.61%"
"01/05/2012","417.36","434.05","436.87","414.04","","-3.89%"
"01/04/2012","434.26","435.76","437.71","422.20","","-0.34%"
"01/03/2012","435.76","417.92","436.23","411.71","","4.27%"
"01/02/2012","417.92","413.97","420.95","411.73","","0.99%"
"01/01/2012","413.82","403.12","417.82","401.82","","2.97%"
"01/12/2011","401.90","391.14","405.16","383.25","","2.75%"
"01/11/2011","391.14","387.99","394.63","365.46","","0.72%"
"01/10/2011","388.33","367.54","396.94","349.11","","5.60%"
"01/09/2011","367.73","385.39","389.18","360.20","","-4.56%"
"01/08/2011","385.31","394.99","397.66","342.59","","-2.38%"
"01/07/2011","394.71","411.05","417.32","390.89","","-3.95%"
"01/06/2011","410.93","416.37","416.37","399.14","","-1.31%"
"01/05/2011","416.37","407.78","421.69","406.48","","2.15%"
"01/04/2011","407.59","383.00","408.44","383.00","","6.42%"
"01/03/2011","383.00","376.58","384.84","362.45","","1.70%"
"01/02/2011","376.58","366.20","379.29","366.20","","2.84%"
"01/01/2011","366.18","364.90","374.35","364.90","","0.38%"
"01/12/2010","364.78","350.26","367.97","350.26","","4.34%"
"01/11/2010","349.62","361.00","367.23","348.13","","-3.15%"
"01/10/2010","361.00","354.02","366.59","349.44","","2.05%"
"01/09/2010","353.75","325.30","358.01","325.30","","8.82%"
"01/08/2010","325.08","331.00","347.26","323.91","","-1.79%"
"01/07/2010","331.00","326.88","340.30","318.89","","1.26%"
"01/06/2010","326.88","333.08","346.61","325.13","","-1.86%"
"01/05/2010","333.08","358.15","361.20","323.76","","-6.99%"
"01/04/2010","358.12","372.84","375.52","354.81","","-3.91%"
"01/03/2010","372.68","363.79","379.06","363.79","","2.44%"
"01/02/2010","363.79","363.78","373.00","351.46","","0.01%"
"01/01/2010","363.75","366.50","384.96","362.06","","0.42%"
"01/12/2009","362.22","355.43","368.67","355.03","","1.91%"
"01/11/2009","355.43","326.06","360.32","325.73","","9.01%"
"01/10/2009","326.06","333.76","343.44","325.50","","-2.31%"
"01/09/2009","333.76","330.78","338.01","323.51","","0.90%"
"01/08/2009","330.78","324.11","336.53","317.62","","2.06%"
"01/07/2009","324.11","306.45","331.24","297.10","","5.76%"
"01/06/2009","306.45","298.86","308.85","287.64","","2.54%"
"01/05/2009","298.86","280.53","299.49","277.94","","6.53%"
"01/04/2009","280.53","283.04","288.64","270.73","","-0.89%"
"01/03/2009","283.04","266.19","287.29","250.65","","6.33%"
"01/02/2009","266.19","305.41","320.04","265.95","","-12.84%"
"01/01/2009","305.41","310.25","317.10","292.61","","-1.29%"
"01/12/2008","309.41","290.21","311.22","272.02","","6.62%"
"01/11/2008","290.21","312.67","321.24","255.48","","-7.18%"
"01/10/2008","312.67","354.52","356.17","268.58","","-11.80%"
"01/09/2008","354.52","379.62","386.25","341.60","","-6.33%"
"01/08/2008","378.47","372.03","391.10","367.25","","1.73%"
"01/07/2008","372.03","354.54","375.83","350.84","","4.93%"
"01/06/2008","354.54","372.14","373.53","349.05","","-4.73%"
"01/05/2008","372.14","365.92","374.15","362.60","","1.70%"
"01/04/2008","365.92","360.79","372.97","360.43","","1.42%"
"01/03/2008","360.79","379.69","382.01","352.54","","-4.98%"
"01/02/2008","379.69","389.60","396.32","378.10","","-2.54%"
"01/01/2008","389.60","409.70","425.46","377.32","","-4.91%"
"01/12/2007","409.70","422.81","426.55","409.22","","-3.10%"
"01/11/2007","422.81","419.21","423.74","401.92","","0.86%"
"01/10/2007","419.21","411.58","422.41","404.46","","1.85%"
"01/09/2007","411.58","399.84","414.23","395.92","","2.94%"
"01/08/2007","399.84","390.98","404.84","382.14","","2.27%"
"01/07/2007","390.98","409.01","418.51","390.40","","-4.41%"
"01/06/2007","409.01","424.28","426.18","404.63","","-3.60%"
"01/05/2007","424.28","418.90","427.75","417.10","","1.28%"
"01/04/2007","418.90","391.15","423.48","391.15","","7.09%"
"01/03/2007","391.15","390.38","395.90","380.62","","0.20%"
"01/02/2007","390.38","400.44","404.73","385.29","","-2.51%"
"01/01/2007","400.44","388.74","403.70","386.87","","3.01%"
"01/12/2006","388.74","384.43","391.59","378.94","","1.12%"
"01/11/2006","384.43","386.53","392.41","373.68","","-0.54%"
"01/10/2006","386.53","384.92","393.59","381.39","","0.42%"
"01/09/2006","384.92","379.54","387.74","375.17","","1.42%"
"01/08/2006","379.54","369.62","381.18","364.10","","2.68%"
"01/07/2006","369.62","350.69","372.23","346.20","","5.40%"
"01/06/2006","350.69","350.62","357.04","341.39","","0.02%"
"01/05/2006","350.62","358.73","359.83","344.90","","-2.26%"
"01/04/2006","358.73","370.66","373.17","354.48","","-3.22%"
"01/03/2006","370.66","375.53","381.62","370.51","","-1.30%"
"01/02/2006","375.53","372.65","381.73","366.00","","0.77%"
"01/01/2006","372.65","367.49","379.38","366.63","","1.40%"
"01/12/2005","367.49","355.50","375.56","355.50","","3.37%"
"01/11/2005","355.50","352.77","362.58","350.16","","0.77%"
"01/10/2005","352.77","363.77","368.66","345.18","","-3.02%"
"01/09/2005","363.77","366.04","375.50","359.65","","-0.62%"
"01/08/2005","366.04","368.09","372.17","357.59","","-0.56%"
"01/07/2005","368.09","359.92","370.98","355.79","","2.27%"
"01/06/2005","359.92","361.47","368.19","359.00","","-0.43%"
"01/05/2005","361.47","358.57","366.63","357.65","","0.81%"
"01/04/2005","358.57","346.92","360.97","342.99","","3.36%"
"01/03/2005","346.92","348.95","357.19","340.72","","-0.58%"
"01/02/2005","348.95","339.13","354.68","338.91","","2.90%"
"01/01/2005","339.13","350.48","351.61","337.61","","-3.24%"
"01/12/2004","350.48","331.87","352.55","331.82","","5.61%"
"01/11/2004","331.87","326.87","336.97","319.67","","1.53%"
"01/10/2004","326.87","334.30","340.40","309.95","","-2.22%"
"01/09/2004","334.30","340.67","348.03","332.72","","-1.87%"
"01/08/2004","340.67","335.43","343.12","322.41","","1.56%"
"01/07/2004","335.43","354.66","354.92","327.95","","-5.42%"
"01/06/2004","354.66","355.90","364.02","350.32","","-0.35%"
"01/05/2004","355.90","357.15","365.05","346.16","","-0.35%"
"01/04/2004","357.15","346.54","365.92","346.53","","3.06%"
"01/03/2004","346.54","363.73","367.31","336.86","","-4.18%"
"01/02/2004","361.64","364.11","369.67","361.64","","0.69%"
"01/01/2004","359.17","351.22","362.30","349.92","","2.72%"
"01/12/2003","349.66","336.63","349.66","335.04","","5.73%"
"01/11/2003","330.72","325.01","336.90","318.03","","1.45%"
"01/10/2003","325.99","329.44","330.96","319.61","","0.66%"
"01/09/2003","323.85","327.84","337.50","322.24","","0.32%"
"01/08/2003","322.82","330.63","332.38","318.92","","-3.86%"
"01/07/2003","335.79","342.93","347.34","335.22","","-1.53%"
"01/06/2003","341.02","324.38","358.18","324.38","","4.24%"
"01/05/2003","327.16","323.08","333.72","317.04","","1.68%"
"01/04/2003","321.76","315.65","321.76","307.83","","3.39%"
"01/03/2003","311.21","298.67","318.62","293.34","","3.36%"
"01/02/2003","301.09","307.28","307.28","291.19","","-1.94%"
"01/01/2003","307.04","317.39","323.47","298.21","","-0.50%"
