"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2013","400.70","380.31","413.08","380.30","","5.48%"
"01/08/2013","379.90","391.29","398.23","378.76","","-2.76%"
"01/07/2013","390.68","370.32","395.67","367.28","","5.60%"
"01/06/2013","369.95","375.83","382.51","359.34","","-1.46%"
"01/05/2013","375.42","358.11","386.02","354.41","","4.62%"
"01/04/2013","358.85","361.75","365.43","346.15","","-0.84%"
"01/03/2013","361.89","353.47","364.22","349.75","","2.11%"
"01/02/2013","354.41","347.49","358.89","346.16","","2.07%"
"01/01/2013","347.22","329.07","352.32","329.07","5.41M","5.62%"
"01/12/2012","328.75","322.14","332.53","317.76","33.89M","2.26%"
"01/11/2012","321.50","317.57","326.87","305.02","38.05M","1.35%"
"01/10/2012","317.23","319.53","327.58","313.27","39.72M","-0.65%"
"01/09/2012","319.31","314.50","329.60","309.51","37.76M","1.53%"
"01/08/2012","314.50","311.14","323.46","304.11","32.95M","1.08%"
"01/07/2012","311.15","310.02","314.49","294.63","41.60M","0.35%"
"01/06/2012","310.06","299.48","310.24","285.76","45.13M","3.53%"
"01/05/2012","299.48","319.81","323.25","294.15","43.94M","-6.36%"
"01/04/2012","319.81","323.48","326.53","307.31","37.14M","-1.15%"
"01/03/2012","323.52","319.76","329.29","308.84","41.63M","1.17%"
"01/02/2012","319.78","312.48","323.51","312.48","38.72M","2.32%"
"01/01/2012","312.52","292.32","318.62","292.32","40.45M","6.91%"
"01/12/2011","292.32","289.62","295.76","278.99","43.78M","0.93%"
"01/11/2011","289.63","287.77","292.77","266.67","46.76M","0.64%"
"01/10/2011","287.77","252.59","297.77","238.83","55.05M","13.91%"
"01/09/2011","252.62","278.80","281.78","247.63","62.63M","-9.40%"
"01/08/2011","278.84","299.25","303.00","250.77","79.96M","-6.82%"
"01/07/2011","299.25","321.82","331.78","295.36","42.63M","-7.02%"
"01/06/2011","321.86","324.52","324.52","302.48","44.37M","-0.82%"
"01/05/2011","324.53","334.56","336.89","314.45","38.50M","-3.00%"
"01/04/2011","334.56","325.80","336.10","313.86","38.61M","2.69%"
"01/03/2011","325.80","320.28","326.55","302.58","46.35M","1.73%"
"01/02/2011","320.28","313.88","329.63","311.17","35.11M","2.04%"
"01/01/2011","313.88","301.09","319.17","300.25","42.37M","4.24%"
"01/12/2010","301.12","279.94","302.52","279.94","36.56M","7.56%"
"01/11/2010","279.95","277.81","289.13","274.09","38.55M","0.77%"
"01/10/2010","277.81","270.79","284.27","266.66","41.39M","2.58%"
"01/09/2010","270.82","243.55","276.27","243.55","40.16M","11.20%"
"01/08/2010","243.55","262.83","269.44","239.46","41.06M","-7.33%"
"01/07/2010","262.83","238.25","266.96","232.54","47.36M","10.30%"
"01/06/2010","238.29","256.48","265.86","237.70","52.31M","-7.09%"
"01/05/2010","256.48","284.43","290.87","242.50","58.37M","-9.83%"
"01/04/2010","284.43","273.21","292.25","272.87","47.08M","4.09%"
"01/03/2010","273.25","250.97","276.15","250.97","52.09M","8.85%"
"01/02/2010","251.04","240.06","252.62","233.32","46.01M","4.57%"
"01/01/2010","240.06","242.99","258.88","239.67","47.57M","-1.21%"
"01/12/2009","242.99","240.30","248.56","239.66","40.47M","1.12%"
"01/11/2009","240.30","221.11","245.79","220.04","45.60M","8.68%"
"01/10/2009","221.11","231.92","240.23","220.76","58.59M","-4.66%"
"01/09/2009","231.92","217.62","240.96","211.39","60.70M","6.57%"
"01/08/2009","217.62","208.97","223.37","207.78","50.33M","4.14%"
"01/07/2009","208.97","191.29","210.33","176.94","59.95M","9.24%"
"01/06/2009","191.29","195.88","210.02","184.23","58.90M","-2.35%"
"01/05/2009","195.89","190.83","206.69","187.82","59.02M","2.65%"
"01/04/2009","190.83","162.10","195.18","158.79","75.20M","17.72%"
"01/03/2009","162.10","148.47","172.07","130.46","118.82M","9.17%"
"01/02/2009","148.49","180.99","190.92","147.82","81.16M","-17.96%"
"01/01/2009","180.99","207.21","219.33","179.56","64.94M","-12.65%"
"01/12/2008","207.21","206.02","213.56","188.18","63.14M","0.57%"
"01/11/2008","206.03","222.99","234.89","169.73","69.84M","-7.61%"
"01/10/2008","222.99","275.05","275.05","192.34","101.09M","-18.93%"
"01/09/2008","275.05","313.11","321.55","262.67","65.43M","-12.16%"
"01/08/2008","313.11","307.94","322.62","302.50","39.20M","1.68%"
"01/07/2008","307.94","302.59","316.12","285.41","57.68M","1.75%"
"01/06/2008","302.65","345.81","345.93","298.01","52.36M","-12.48%"
"01/05/2008","345.82","343.02","356.62","335.46","38.96M","0.81%"
"01/04/2008","343.04","338.51","351.53","326.35","46.13M","1.34%"
"01/03/2008","338.51","328.12","344.14","314.47","45.27M","3.16%"
"01/02/2008","328.13","338.54","344.05","325.77","39.63M","-3.07%"
"01/01/2008","338.54","354.35","355.48","308.37","54.22M","-4.46%"
"01/12/2007","354.35","357.46","366.22","347.16","32.65M","-0.87%"
"01/11/2007","357.47","371.31","371.31","341.38","39.10M","-3.73%"
"01/10/2007","371.33","373.48","381.28","359.25","34.33M","-0.58%"
"01/09/2007","373.48","357.32","374.56","347.57","27.83M","4.52%"
"01/08/2007","357.33","358.00","364.42","328.38","44.17M","-0.20%"
"01/07/2007","358.03","354.42","377.37","354.42","36.74M","1.00%"
"01/06/2007","354.50","354.90","361.61","345.32","35.72M","-0.11%"
"01/05/2007","354.90","339.80","355.38","339.51","34.47M","4.44%"
"01/04/2007","339.80","324.51","344.11","322.95","33.96M","4.71%"
"01/03/2007","324.51","321.84","331.29","314.31","33.42M","0.82%"
"01/02/2007","321.88","326.83","335.67","318.62","28.86M","-1.52%"
"01/01/2007","326.84","322.61","330.86","320.11","30.02M","1.30%"
"01/12/2006","322.63","320.01","327.46","316.06","25.35M","0.82%"
"01/11/2006","320.01","313.27","324.64","309.08","25.63M","2.14%"
"01/10/2006","313.29","306.26","319.40","306.15","30.28M","2.29%"
"01/09/2006","306.29","295.14","308.16","292.65","25.00M","3.77%"
"01/08/2006","295.15","291.74","299.17","284.81","25.06M","1.17%"
"01/07/2006","291.74","308.10","309.76","288.61","28.22M","-5.31%"
"01/06/2006","308.10","310.10","314.36","295.96","27.99M","-0.66%"
"01/05/2006","310.15","315.72","326.37","304.82","26.24M","-1.76%"
"01/04/2006","315.72","309.53","320.12","306.40","22.90M","2.00%"
"01/03/2006","309.53","296.13","310.92","294.56","26.39M","4.53%"
"01/02/2006","296.13","289.28","300.46","286.34","24.76M","2.37%"
"01/01/2006","289.28","290.60","295.92","284.49","27.82M","-0.45%"
"01/12/2005","290.60","290.26","296.12","287.67","21.20M","0.12%"
"01/11/2005","290.26","274.98","293.10","273.70","23.08M","5.56%"
