"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2013","562.4","544.2","564.0","541.2","","3.64%"
"01/10/2013","542.6","519.7","547.9","506.4","","4.50%"
"01/09/2013","519.3","506.1","530.5","504.5","","2.83%"
"01/08/2013","505.0","511.9","523.0","503.4","","-0.84%"
"01/07/2013","509.3","492.3","516.3","490.1","","4.10%"
"01/06/2013","489.2","509.1","513.9","480.1","","-3.69%"
"01/05/2013","508.0","487.0","515.2","482.8","","4.23%"
"01/04/2013","487.4","483.4","487.5","457.0","","0.83%"
"01/03/2013","483.3","470.0","485.8","467.0","","2.43%"
"01/02/2013","471.9","472.7","479.8","464.9","","0.39%"
"01/01/2013","470.0","473.2","480.5","466.7","17.91M","1.34%"
"01/12/2012","463.8","467.4","471.8","453.0","108.05M","-0.12%"
"01/11/2012","464.4","462.8","471.2","432.8","128.39M","0.77%"
"01/10/2012","460.9","496.4","499.8","458.7","125.33M","-6.81%"
"01/09/2012","494.5","488.8","510.0","484.0","109.11M","1.18%"
"01/08/2012","488.8","466.4","497.9","459.3","112.05M","4.80%"
"01/07/2012","466.4","462.0","470.6","441.9","112.80M","0.95%"
"01/06/2012","462.0","448.8","466.4","433.1","115.35M","2.95%"
"01/05/2012","448.8","487.0","493.4","440.6","132.00M","-7.85%"
"01/04/2012","487.0","496.6","504.3","471.2","113.35M","-1.92%"
"01/03/2012","496.6","472.8","503.2","462.5","120.07M","5.03%"
"01/02/2012","472.8","441.0","477.8","441.0","119.64M","7.21%"
"01/01/2012","441.0","409.9","443.3","409.9","126.73M","7.58%"
"01/12/2011","409.9","413.7","423.9","398.2","119.43M","-0.90%"
"01/11/2011","413.7","421.5","430.0","386.9","137.48M","-1.87%"
"01/10/2011","421.5","378.2","430.6","362.4","160.24M","11.47%"
"01/09/2011","378.2","391.6","408.2","367.3","171.35M","-3.42%"
"01/08/2011","391.6","417.4","423.3","357.4","222.34M","-6.18%"
"01/07/2011","417.4","410.9","435.1","409.2","135.34M","1.57%"
"01/06/2011","410.9","422.0","422.5","387.6","152.14M","-2.64%"
"01/05/2011","422.0","429.8","431.2","408.7","146.49M","-1.81%"
"01/04/2011","429.8","417.6","430.3","402.4","139.94M","2.92%"
"01/03/2011","417.6","429.0","431.6","394.5","165.15M","-2.66%"
"01/02/2011","429.0","421.6","439.6","418.3","146.75M","1.77%"
"01/01/2011","421.6","404.5","430.3","404.5","152.56M","4.20%"
"01/12/2010","404.5","384.4","407.5","384.4","125.53M","5.23%"
"01/11/2010","384.5","391.6","407.8","381.3","158.24M","-1.82%"
"01/10/2010","391.6","367.9","394.3","361.2","163.67M","6.45%"
"01/09/2010","367.9","328.1","373.5","328.1","171.23M","12.11%"
"01/08/2010","328.1","353.6","362.0","326.0","179.09M","-7.20%"
"01/07/2010","353.6","329.9","363.3","323.5","176.78M","7.17%"
"01/06/2010","329.9","351.8","368.1","329.0","185.15M","-6.22%"
"01/05/2010","351.8","383.5","390.3","335.6","209.89M","-8.27%"
"01/04/2010","383.5","376.9","397.5","374.2","169.16M","1.76%"
"01/03/2010","376.9","353.0","382.9","353.0","165.35M","6.76%"
"01/02/2010","353.0","339.4","357.0","335.8","150.93M","4.02%"
"01/01/2010","339.4","370.7","377.5","337.4","165.53M","-8.45%"
"01/12/2009","370.7","351.1","375.3","350.9","138.94M","5.59%"
"01/11/2009","351.1","334.4","361.2","331.4","135.62M","5.00%"
"01/10/2009","334.4","335.6","352.9","323.9","187.95M","-0.38%"
"01/09/2009","335.6","321.3","342.1","313.2","164.38M","4.47%"
"01/08/2009","321.3","313.9","330.1","307.6","140.01M","2.35%"
"01/07/2009","313.9","287.6","319.5","271.2","179.47M","9.14%"
"01/06/2009","287.6","276.5","294.1","276.5","168.82M","4.03%"
"01/05/2009","276.5","270.0","277.5","258.5","158.26M","2.40%"
"01/04/2009","270.0","241.0","276.3","237.0","193.27M","12.04%"
"01/03/2009","241.0","215.0","250.1","199.1","202.33M","12.08%"
"01/02/2009","215.0","224.7","248.1","211.1","170.35M","-4.30%"
"01/01/2009","224.7","231.8","251.7","216.4","161.53M","-3.08%"
"01/12/2008","231.8","228.0","241.2","208.2","158.44M","1.68%"
"01/11/2008","228.0","257.4","265.6","196.5","179.81M","-11.44%"
"01/10/2008","257.4","313.2","313.3","227.0","276.07M","-17.81%"
"01/09/2008","313.2","358.9","365.6","297.1","206.50M","-12.75%"
"01/08/2008","358.9","351.8","376.7","345.8","141.19M","2.02%"
"01/07/2008","351.8","356.4","360.0","337.5","200.80M","-1.27%"
"01/06/2008","356.4","392.7","396.3","355.2","173.61M","-9.26%"
"01/05/2008","392.7","372.4","398.6","372.4","176.04M","5.45%"
"01/04/2008","372.4","348.4","383.1","345.1","166.69M","6.91%"
"01/03/2008","348.4","345.2","361.5","334.9","173.70M","0.92%"
"01/02/2008","345.2","360.1","364.0","335.0","191.33M","-4.15%"
"01/01/2008","360.1","411.6","412.8","330.3","229.66M","-12.51%"
"01/12/2007","411.6","405.6","423.7","399.2","126.94M","1.47%"
"01/11/2007","405.6","441.4","441.4","389.5","190.06M","-8.09%"
"01/10/2007","441.4","412.0","441.6","411.0","188.88M","7.13%"
"01/09/2007","412.0","397.0","414.6","390.2","150.97M","3.76%"
"01/08/2007","397.0","386.4","398.8","362.9","214.71M","2.74%"
"01/07/2007","386.4","388.2","413.1","386.3","186.78M","-0.46%"
"01/06/2007","388.2","385.8","392.2","376.6","188.44M","0.63%"
"01/05/2007","385.8","371.4","386.4","370.0","184.75M","3.88%"
"01/04/2007","371.4","352.3","376.4","351.2","166.41M","5.40%"
"01/03/2007","352.3","350.4","359.1","341.1","179.05M","0.54%"
"01/02/2007","350.4","361.9","367.5","347.5","156.47M","-3.16%"
"01/01/2007","361.9","356.3","371.6","353.3","197.32M","1.57%"
"01/12/2006","356.3","361.2","365.3","352.8","143.49M","-1.36%"
"01/11/2006","361.2","350.1","368.2","343.8","178.77M","3.16%"
"01/10/2006","350.1","336.3","352.7","332.4","189.25M","4.12%"
"01/09/2006","336.3","323.4","338.6","316.9","166.83M","3.99%"
"01/08/2006","323.4","298.7","325.1","292.6","177.83M","8.26%"
"01/07/2006","298.7","310.4","314.1","287.1","179.36M","-3.78%"
"01/06/2006","310.4","315.7","322.8","298.9","194.27M","-1.68%"
"01/05/2006","315.7","340.1","342.4","312.3","205.75M","-7.17%"
"01/04/2006","340.1","344.1","352.5","339.4","179.61M","-1.15%"
"01/03/2006","344.1","338.0","348.8","334.3","219.36M","1.80%"
"01/02/2006","338.0","341.4","344.5","331.4","157.19M","-0.98%"
"01/01/2006","341.3","330.8","354.8","329.7","194.53M","3.17%"
"01/12/2005","330.8","340.9","348.3","329.9","146.87M","-2.95%"
"01/11/2005","340.9","320.6","344.4","317.3","159.34M","6.33%"
"01/10/2005","320.6","327.8","329.6","310.2","172.54M","-2.20%"
"01/09/2005","327.8","327.0","333.4","318.8","156.67M","0.26%"
"01/08/2005","327.0","328.0","334.6","321.3","145.12M","-0.31%"
"01/07/2005","328.0","309.9","333.6","308.7","141.84M","5.82%"
"01/06/2005","309.9","315.5","322.1","308.4","151.91M","-1.77%"
"01/05/2005","315.5","293.1","319.2","292.0","154.12M","7.63%"
"01/04/2005","293.1","304.9","308.2","286.0","173.82M","-3.87%"
"01/03/2005","304.9","312.2","319.7","300.3","173.16M","-2.32%"
"01/02/2005","312.2","312.3","320.1","306.2","158.15M","-0.03%"
"01/01/2005","312.3","329.5","332.4","303.9","187.28M","-5.25%"
"01/12/2004","329.5","320.5","335.5","320.5","178.55M","2.82%"
"01/11/2004","320.5","305.9","327.5","305.1","160.62M","4.79%"
"01/10/2004","305.9","290.6","306.9","290.6","160.61M","5.24%"
"01/09/2004","290.6","282.5","296.9","279.9","151.86M","2.90%"
"01/08/2004","282.5","298.6","300.3","267.0","143.36M","-5.40%"
"01/07/2004","298.6","322.9","322.9","288.4","168.56M","-7.55%"
"01/06/2004","322.9","314.3","325.0","308.0","148.22M","2.76%"
"01/05/2004","314.3","299.5","315.3","296.1","10.69B","4.92%"
"01/04/2004","299.5","314.3","329.1","299.4","16.58B","-4.69%"
"01/03/2004","314.3","322.9","328.3","297.8","18.61B","-2.68%"
"01/02/2004","322.9","335.4","337.5","317.9","14.83B","-3.29%"
"01/01/2004","333.9","323.6","350.0","321.4","","3.48%"
"01/12/2003","322.7","316.9","323.4","304.7","","2.63%"
"01/11/2003","314.4","311.1","321.8","301.4","","1.55%"
"01/10/2003","309.6","288.3","316.0","287.8","","8.13%"
"01/09/2003","286.3","290.0","308.9","285.9","","-0.68%"
"01/08/2003","288.3","272.3","290.3","259.6","339.46M","5.67%"
"01/07/2003","272.8","258.3","283.7","254.9","10.54B","5.52%"
"01/06/2003","258.5","261.6","273.0","255.4","11.30B","-0.06%"
"01/05/2003","258.7","238.7","260.4","236.7","11.43B","8.37%"
"01/04/2003","238.7","220.1","244.2","218.7","10.20B","9.01%"
"01/03/2003","219.0","223.3","239.8","206.7","12.02B","-1.22%"
"01/02/2003","221.7","217.4","227.3","207.6","10.41B","2.42%"
"01/01/2003","216.4","223.1","252.2","212.3","14.22B","-1.69%"
