"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2006","465.83","447.63","467.75","443.25","36.95M","4.07%"
"01/08/2006","447.63","444.15","451.07","434.71","43.57M","0.78%"
"01/07/2006","444.15","433.91","446.30","422.56","40.17M","2.31%"
"01/06/2006","434.13","437.29","445.69","417.26","49.02M","-0.72%"
"01/05/2006","437.29","455.21","458.88","430.30","49.12M","-3.94%"
"01/04/2006","455.21","437.45","457.23","434.00","38.18M","4.06%"
"01/03/2006","437.45","437.15","446.05","432.48","44.63M","0.07%"
"01/02/2006","437.15","429.51","442.92","421.20","35.66M","1.78%"
"01/01/2006","429.51","426.40","440.49","420.94","43.14M","0.73%"
"01/12/2005","426.40","425.94","435.20","422.11","35.58M","0.11%"
"01/11/2005","425.94","408.51","436.16","405.64","42.13M","4.27%"
"01/10/2005","408.51","396.70","410.05","382.07","46.63M","2.98%"
"01/09/2005","396.70","393.52","403.31","387.78","42.39M","0.81%"
"01/08/2005","393.52","401.60","405.01","388.23","38.32M","-2.01%"
"01/07/2005","401.60","396.39","408.37","392.84","40.47M","1.31%"
"01/06/2005","396.42","391.63","400.95","390.08","38.63M","1.21%"
"01/05/2005","391.67","381.81","393.62","376.12","38.26M","2.59%"
"01/04/2005","381.80","382.46","387.47","368.20","45.99M","-0.18%"
"01/03/2005","382.47","398.50","407.26","378.08","44.66M","-4.02%"
"01/02/2005","398.50","401.56","410.91","393.85","34.78M","-0.76%"
"01/01/2005","401.56","411.06","413.55","395.04","37.64M","-2.32%"
"01/12/2004","411.09","395.01","413.18","395.01","35.72M","4.07%"
"01/11/2004","395.01","384.33","401.91","384.33","36.11M","2.78%"
"01/10/2004","384.33","383.48","391.23","365.67","45.37M","0.22%"
"01/09/2004","383.48","387.57","394.83","379.76","32.64M","-1.06%"
"01/08/2004","387.57","375.48","387.57","365.68","29.01M","3.22%"
"01/07/2004","375.48","384.39","385.07","367.29","34.37M","-2.32%"
"01/06/2004","384.41","383.26","389.49","379.24","33.39M","0.29%"
"01/05/2004","383.29","376.85","384.98","360.09","2.73B","1.70%"
