"Date","Price","Open","High","Low","Vol.","Change %"
"01/07/2010","193.56","172.46","196.44","168.47","3.20B","12.23%"
"01/06/2010","172.46","185.64","193.12","172.13","3.44B","-7.10%"
"01/05/2010","185.64","205.47","206.85","174.52","4.48B","-9.65%"
"01/04/2010","205.47","204.62","213.85","203.65","3.46B","0.42%"
"01/03/2010","204.62","190.20","207.54","190.20","3.58B","7.58%"
"01/02/2010","190.20","182.50","195.86","178.29","3.40B","4.22%"
"01/01/2010","182.50","199.81","213.41","182.32","3.42B","-8.66%"
"01/12/2009","199.81","197.04","203.83","191.98","2.53B","1.41%"
"01/11/2009","197.04","176.96","201.23","175.05","2.47B","11.35%"
"01/10/2009","176.96","186.92","197.01","175.80","3.40B","-5.33%"
"01/09/2009","186.92","178.47","196.87","171.90","2.95B","4.73%"
"01/08/2009","178.47","175.04","184.31","171.33","3.00B","1.96%"
"01/07/2009","175.04","154.48","176.79","142.94","3.56B","13.31%"
"01/06/2009","154.48","162.43","171.73","147.80","3.94B","-4.89%"
"01/05/2009","162.43","153.89","167.50","151.37","3.59B","5.55%"
"01/04/2009","153.89","133.62","155.15","130.59","3.83B","15.09%"
"01/03/2009","133.71","116.34","142.24","107.17","5.28B","14.93%"
"01/02/2009","116.34","127.63","139.19","114.60","3.70B","-8.85%"
"01/01/2009","127.63","137.59","147.49","126.70","3.73B","-7.24%"
"01/12/2008","137.59","138.64","148.60","121.24","3.32B","-0.76%"
"01/11/2008","138.64","156.16","164.10","111.55","3.28B","-11.22%"
"01/10/2008","156.16","200.58","200.87","129.65","5.09B","-22.18%"
"01/09/2008","200.66","242.46","242.72","192.04","3.39B","-17.24%"
"01/08/2008","242.46","249.49","249.73","231.63","2.02B","-2.82%"
"01/07/2008","249.49","260.26","260.26","236.67","3.00B","-4.17%"
"01/06/2008","260.34","276.15","282.57","258.10","2.02B","-5.73%"
"01/05/2008","276.15","263.97","289.01","257.01","1.94B","4.61%"
"01/04/2008","263.97","250.62","277.35","247.33","2.02B","5.33%"
"01/03/2008","250.62","254.01","260.26","233.68","2.32B","-1.33%"
"01/02/2008","254.01","249.38","266.29","237.04","1.88B","1.86%"
"01/01/2008","249.38","259.78","263.00","215.91","2.65B","-4.03%"
"01/12/2007","259.84","257.59","270.37","248.14","1.47B","0.87%"
"01/11/2007","257.59","271.42","271.42","239.13","2.04B","-5.10%"
"01/10/2007","271.42","260.99","272.03","252.58","1.85B","4.00%"
"01/09/2007","260.99","242.46","262.94","234.44","1.55B","7.63%"
"01/08/2007","242.48","244.19","248.25","214.04","2.37B","-0.78%"
"01/07/2007","244.38","250.10","267.58","240.55","2.09B","-2.29%"
"01/06/2007","250.10","252.14","255.84","243.07","1.52B","-0.81%"
"01/05/2007","252.14","239.23","253.29","235.82","1.67B","5.40%"
"01/04/2007","239.23","234.71","244.33","233.52","1.41B","1.93%"
"01/03/2007","234.71","230.84","238.94","222.63","1.92B","1.68%"
"01/02/2007","230.84","226.25","242.70","225.99","1.51B","2.03%"
"01/01/2007","226.25","216.52","226.83","211.18","1.50B","4.47%"
"01/12/2006","216.56","215.61","220.94","212.46","1.19B","0.44%"
"01/11/2006","215.61","206.92","216.37","204.57","1.49B","4.13%"
"01/10/2006","207.05","195.56","208.03","191.33","1.58B","5.88%"
"01/09/2006","195.56","196.03","199.82","189.41","1.30B","-0.24%"
"01/08/2006","196.03","190.88","196.70","188.32","1.29B","2.70%"
"01/07/2006","190.88","197.79","200.59","184.74","1.36B","-3.49%"
